2,227,574.5700597549591
2,190,483.9186350140375
2,154,466.58821557827304
2,289,430.65813947942826
2,300,364.9990908109679
2,288,361.8225484284182
2,292,311.94197761298517
2,295,308.77323362220665
2,333,267.1798557675607
2,498,249.2427787206597
3,89,388.6769991609965
3,289,379.47121152494736
3,227,375.5664826991835
3,190,319.438952187197
3,288,315.8904644249772
3,292,307.07209879979297
3,333,287.9357877913624
3,295,249.8744731343118
3,300,248.22045627877344
3,67,237.27147207944932
4,498,410.20970847472734
4,333,390.5282953241323
4,67,359.29216181061645
4,300,355.2430071349347
4,292,332.95889173470243
4,289,324.7991453341813
4,227,319.6487945278143
4,288,316.93576644543987
4,89,295.2093097169629
4,295,240.50440477212942
5,498,354.121710950123
5,333,347.3081040913283
5,89,338.7811021884243
5,300,304.5924503231556
5,289,302.0245063285371
5,295,247.0420824094291
5,67,246.7710430827429
5,292,244.401409726382
5,288,224.76312410286
5,466,198.53874297754555
6,89,520.0137059060503
6,289,456.1544029273598
6,288,421.0920332010907
6,300,413.91058424716437
6,333,402.5289192024298
6,292,378.93766960419595
6,295,372.8280997646553
6,67,359.93302341268975
6,227,265.44030315119693
6,190,203.94474053532312
7,89,831.8782629742593
7,227,604.3865084583313
7,466,494.55705933664274
7,701,430.2836870398458
7,65,425.6981186565862
7,55,413.2110003997122
7,498,306.1083793199504
7,190,268.4878065554237
7,154,246.32075986200698
7,229,199.84382614017974
8,89,703.2137279473491
8,289,597.3083798303624
8,227,517.3570725117273
8,67,482.59765643445525
8,333,477.67043731899736
8,65,397.386562735458
8,466,379.474179541151
8,498,376.78352546618237
8,190,256.3115066301835
8,154,247.132306668221
9,89,211.6232287602636
9,227,186.3649416352318
9,289,184.08407106908467
9,190,180.36897650874664
9,67,157.47947190148568
9,333,157.0972409472182
9,292,153.79488968926944
9,300,150.86629528153895
9,295,141.8213177213303
9,288,138.04232842853733
10,288,288.67302795529906
10,89,278.113580572694
10,333,276.0331880845017
10,289,234.72630604894474
10,227,218.5129097500413
10,300,217.97703006445875
10,190,212.82492544552466
10,295,190.4577483291876
10,292,189.94299765802765
10,67,180.58211221705267
11,89,567.515122020607
11,227,473.0006271681566
11,333,353.6566059246216
11,65,313.8923306545127
11,302,284.2016915028253
11,701,278.0741825587789
11,498,268.37517104420505
11,190,209.50248008058068
11,229,191.33743029810253
11,154,189.79128679562504
12,154,251.29451344977448
12,89,237.8702770961073
12,190,229.3906308778485
12,65,211.15828312959874
12,289,181.73985900924882
12,67,173.12785589990474
12,292,166.13520864851026
12,227,164.0249458712323
12,701,154.98574475407636
12,295,149.87867401028734
13,289,654.3993112486357
13,288,607.8548873561153
13,67,548.8899273659918
13,227,412.1641189415337
13,701,397.5767279601868
13,65,328.5821152613757
13,190,240.50694132659564
13,154,240.3008698221681
13,306,229.76685380302362
13,229,227.55560356491625
14,89,470.23453741769
14,288,399.4933861113348
14,289,390.9203733643681
14,292,345.6867194641599
14,295,344.26385291986486
14,333,320.7564328398179
14,227,314.1614321494533
