1,589,8.444602120096534e-05
1,296,6.317593031791308e-05
1,593,6.0996943862811155e-05
1,527,5.9810723982202176e-05
1,318,5.3425527425874504e-05
1,50,4.8524850327383686e-05
1,780,4.840232496420149e-05
1,1721,4.515480310431313e-05
1,7153,4.450885792112449e-05
1,858,4.1187975859881066e-05
1,150,3.969310013980298e-05
1,4993,3.942128612455181e-05
1,377,3.677063524437397e-05
1,2959,3.552926074177256e-05
1,2087,3.205086888390366e-05
1,380,3.1117224732129756e-05
1,588,2.9707931181393727e-05
1,594,2.7268149688411728e-05
1,595,2.609768359681593e-05
1,616,2.5189692188215307e-05
2,33794,0.00021391935982103887
2,7438,0.00015274462588140385
2,2571,0.00015022391586899894
2,164909,0.00013793092354952915
2,296,0.00011773090318620486
2,110,0.00010758299307864284
2,260,0.00010562729197863206
2,2028,0.0001001685183072531
2,7153,9.795579558879517e-05
2,527,9.793871482853138e-05
2,356,9.49562219487798e-05
2,4993,8.750362686562087e-05
2,593,8.460939406196407e-05
2,80463,8.033449875952662e-05
2,5952,6.450644175192345e-05
2,150,6.12455276447021e-05
2,2959,5.9699603104960225e-05
2,780,3.2295793772631183e-05
2,59315,3.08548417048624e-05
2,77561,2.370227214227735e-05
3,78746,0.00013354391921247682
3,527,9.389655111485176e-05
3,110,5.169096108784347e-05
3,260,4.9057792604590286e-05
3,5747,4.853874286772086e-05
3,593,4.779754038752205e-05
3,2571,4.2974522962334786e-05
3,1032,4.111466305539366e-05
3,858,4.052203862016169e-05
3,356,3.931625123704285e-05
3,318,3.8824670960402675e-05
3,2085,3.825339184833746e-05
3,1721,3.6989526731337374e-05
3,2087,3.479084644734536e-05
3,509,3.0295097399432134e-05
3,150,2.7377800311147555e-05
3,780,2.6204984323699563e-05
3,5165,2.5356365816333516e-05
3,296,2.2173322484863245e-05
3,1372,1.7871909092554726e-05
4,110,5.432286692594605e-05
4,356,5.3338365431776944e-05
4,318,5.26681521970935e-05
4,527,4.939423040529979e-05
4,858,4.7567232899620854e-05
4,2028,4.552073256605246e-05
4,7153,4.200929991106575e-05
4,50,4.174408162515541e-05
4,1210,3.8546893703534605e-05
4,1721,3.8215215493614644e-05
4,589,3.7533484405524605e-05
4,4993,3.5684082149885885e-05
4,480,3.1242064466104665e-05
4,150,3.1168266871380535e-05
4,5952,2.4781593097311828e-05
4,6711,1.867986765833237e-05
4,1,1.73563855648893e-05
4,780,1.671866252569405e-05
4,592,1.6365217421266273e-05
4,380,1.595565684476231e-05
5,356,0.00014490667259436216
5,593,0.00014103697392066307
5,480,0.00012716397853525179
5,1721,0.00012090033532563481
5,260,0.00011533658707667671
5,253,0.00010211234179312322
5,2571,9.745035265344613e-05
5,858,7.959918815921235e-05
5,377,7.780159913981762e-05
5,434,6.252808271829078e-05
5,780,6.151875702269082e-05
5,161,5.564636388552816e-05
5,47,5.3188360445731117e-05
5,292,5.270122396489961e-05
5,185,3.6935794993010615e-05
5,208,3.596439777939054e-05
5,165,3.011408776048569e-05
5,329,2.0089908296557986e-05
5,231,1.8879156836724695e-05
5,10,1.5982811493744638e-05
6,780,3.6160862067187186e-05
6,260,2.9739342468357808e-05
6,2571,2.93782838270207e-05
6,2858,2.9239807432611266e-05
6,1721,2.6815246569845867e-05
6,2028,2.6132366102301276e-05
6,858,2.4959084632090354e-05
6,7153,2.2643244648991986e-05
