2,1001,0.2497208963178375
2,187,0.2255389130731198
2,159,0.19097320629004388
2,511,0.17781473211165122
2,157,0.1767930792535956
2,238,0.17604949738882952
2,289,0.16682411097625865
2,288,0.15141821377954037
2,993,0.15031657714817925
2,292,0.14859036978371692
2,193,0.14127688504516922
2,997,0.13883859472809126
2,1014,0.1367511711510361
2,173,0.13584516237072075
2,229,0.13228415086171086
2,1098,0.13172711045174426
2,295,0.13093837612314085
2,599,0.12868300710478645
2,154,0.12367870173498957
2,1713,0.12328287966743556
3,1736,0.013912001619978564
3,1418,0.01219491858699131
3,238,0.011719853182540544
3,1731,0.011483936581850526
3,748,0.00999013354165978
3,755,0.009593327702959401
3,621,0.009470042998475184
3,418,0.00918275676735439
3,1717,0.008579690950923645
3,6151,0.007973888781728684
3,1747,0.007775970721953826
3,154,0.007471780957365698
3,237,0.007300625367165848
3,1744,0.006992168252196602
3,2605,0.0069729010975187
3,782,0.0067051264125486225
3,1735,0.006693610257098057
3,747,0.006690542542413346
3,1943,0.006437497287218008
3,454,0.006183224706224466
4,72,0.4220992233895686
4,227,0.2615304751387603
4,511,0.24709499417331696
4,229,0.22348909812770412
4,533,0.1864072430155566
4,959,0.17808848914811157
4,1001,0.17590195388798513
4,67,0.17094114534251434
4,599,0.16710184655144297
4,238,0.16160519658205222
4,203,0.14635361506431702
4,221,0.14443494679659302
4,418,0.1413664576967965
4,1090,0.14086348651765082
4,486,0.13975947283929663
4,89,0.13972414551401272
4,81,0.1331203248018968
4,429,0.1299351885770379
4,157,0.12964771350083432
4,436,0.1288547154274803
5,65,0.44735779916086654
5,424,0.37684952522806964
5,1090,0.36538835602261915
5,533,0.3206348432771664
5,418,0.2628217557074967
5,163,0.24398439016988704
5,1048,0.2400871094794028
5,425,0.23304959342195924
5,709,0.23052316536623937
5,159,0.2271243765713861
5,982,0.2202419162718037
5,436,0.21266331120212864
5,429,0.21248626468360396
5,614,0.2012964225907575
5,1375,0.1984839468859865
5,72,0.19523516928371437
5,615,0.1928071788660559
5,599,0.1875299071907481
5,1400,0.18496760435759269
5,441,0.17982704406214875
6,157,0.17987675288047852
6,67,0.13514493457869153
6,301,0.12661046635876058
6,55,0.12311914848293246
6,295,0.11829722564732471
6,294,0.11426908944495813
6,288,0.09755213501455735
6,292,0.09376810082658335
6,314,0.08887420229693022
6,299,0.08692795607108045
6,241,0.08585352123971786
6,913,0.08462293407429072
6,1613,0.0807038564126506
6,331,0.08062810298691162
6,701,0.07488899360969108
6,349,0.07253928573173064
6,2220,0.07253158133395281
6,322,0.06161340549812183
6,332,0.06048291712735745
6,468,0.0600840103495863
7,288,0.9016364825173487
7,701,0.6400106941788661
7,349,0.6175858325546218
7,466,0.5886908831149048
7,461,0.48888736988047937
7,525,0.3944033834861285
7,344,0.37051323610375275
7,523,0.31194578657745337
7,543,0.2861350825143475
7,329,0.28264062571708026
7,157,0.2787956827943977
7,285,0.26533856678649614
7,907,0.25102317015572184
7,913,0.23665766647931194
7,908,0.2314494431891711
7,903,0.22961580104566376
7,332,0.20794919253233554
7,161,0.20472639142653554
7,465,0.2038760935807663
7,906,0.2014891876085947
8,288,0.5252761147150196
8,67,0.40102297823145305
8,466,0.3372685706803635
8,333,0.3364156453148097
8,701,0.33390368092505507
8,55,0.31489015135615894
8,306,0.3022471784206194
8,257,0.29751586903489935
8,461,0.28921583153869107
8,294,0.279600081097434
8,299,0.21900173074306056
8,325,0.1942689403190038
8,310,0.19029709314712798
8,301,0.1867899856764605
8,525,0.16821402140864591
8,498,0.16608345605599567
8,290,0.16361287179577122
8,906,0.15630201335242033
8,1934,0.1540574122375876
8,318,0.15303759015319016
9,498,0.14520916512483972
9,230,0.11535820824623527
9,486,0.08957532854557998
9,475,0.08938937644602529
9,209,0.08879668412559855
9,190,0.08465517033504572
9,89,0.08044214238733133
9,518,0.07998381945027654
9,333,0.07624456884635095
9,966,0.07619857729817368
9,7,0.07100746539174548
9,488,0.06968986038099136
9,481,0.06902147216052859
9,1186,0.06844325314098135
9,1854,0.06733230821147432
9,65,0.06635505703857741
9,536,0.06387877585455232
9,1104,0.06311403530941379
9,1672,0.06246595201123479
9,540,0.06169651089033974
10,207,0.41366160353758397
10,227,0.3972087389552094
10,190,0.3283077074490215
10,1090,0.3094263418071172
10,173,0.2775411440936214
10,217,0.27734513737158456
10,65,0.26775711066694596
10,199,0.2502827984036255
10,533,0.24032542431036122
10,1400,0.21327236777695793
10,1048,0.19346038946139432
10,210,0.18016957014222437
10,72,0.16830291667362782
10,1098,0.16471915316959598
10,599,0.16014989692227027
10,618,0.15633170797821855
10,1390,0.1514370662123498
10,234,0.14533706934249824
10,703,0.1452573800343412
10,615,0.14515076882594982
11,333,0.5239154156428587
11,257,0.4475993986551818
11,461,0.4351776798319906
11,701,0.4289666058700306
11,302,0.3840664884803819
11,498,0.35258472217522524
11,299,0.33094299306371133
11,291,0.3195126393803981
11,55,0.3027458648740964
11,318,0.2528194595271984
11,377,0.2516655210485069
11,328,0.24263029978356973
11,907,0.24095999125080522
11,686,0.23490167154744285
11,310,0.23086266741433442
11,544,0.23018815964529588
11,161,0.22329985711154604
11,294,0.22294549454527438
11,331,0.18835683034057912
11,321,0.18371920521838392
12,89,0.36358548187385853
12,190,0.3453621746521692
12,289,0.30511245242773466
12,209,0.2748171381026308
12,7,0.2284412029695261
12,475,0.2210400911730924
12,461,0.21826715865995544
12,291,0.21680148652862935
12,173,0.20995691200051098
12,1854,0.2066981252399521
12,1044,0.2023859087851545
12,292,0.20108349561323025
12,302,0.19062329860619526
12,198,0.18366949015299203
12,1672,0.18333692193178824
12,65,0.1830419794910654
12,966,0.17958713094832313
12,707,0.17894029842607256
12,930,0.17820268482248328
12,808,0.17024814398389035
13,289,0.8563858822120625
13,288,0.8007011803452672
13,701,0.6060052284602602
13,306,0.5627278769465615
13,298,0.42789846850835345
13,291,0.41713804363791634
13,325,0.38022298980235447
13,257,0.3742909361255273
13,686,0.2971981297195747
13,293,0.2964301326096016
13,464,0.28047677007685556
13,903,0.25934008497325145
13,689,0.21784279049787966
13,320,0.2162615557341676
13,704,0.21613214790686294
13,329,0.21064409344273136
13,475,0.21017694234826945
13,486,0.20653751690452973
13,65,0.1968562196048645
13,294,0.1954886685267745
14,227,0.11146444363313755
14,735,0.09329581441709847
14,599,0.0640774090742371
14,1412,0.06055565310377465
14,868,0.057837745039311106
14,7056,0.056024916570687845
14,728,0.05369077138855798
14,2786,0.051013880888619786
14,1244,0.05100861782410934
14,959,0.049120543132043275
14,1639,0.04816666793326685
14,2864,0.0471029203830768
14,163,0.046604248637695835
14,8126,0.040801837102740664
14,863,0.0392448184489257
14,581,0.03876162768723912
14,8111,0.03776115203441388
14,1415,0.037686745599064514
14,2842,0.03750896459047816
14,212,0.036488350343682474
15,159,0.2577035670231733
15,163,0.24869338942697813
15,418,0.22301370370205714
15,199,0.19162697384085497
15,217,0.1796767258593849
15,1098,0.1674562775941205
15,206,0.1628005145470318
15,533,0.15758468402845116
15,441,0.15751968290539353
15,190,0.15604307620354996
15,440,0.1560031113245401
15,65,0.15066381400853926
15,72,0.1504491694882937
15,735,0.14545008240005403
15,196,0.1401902885859489
15,859,0.13708210337602228
15,715,0.135962066332062
15,234,0.13539923273463253
15,1412,0.13019369093427619
15,207,0.1278865370193276
16,288,0.13195683994405624
16,289,0.11873097712624922
16,300,0.1036974463565802
16,466,0.10192865262824875
16,701,0.09659783536318968
